SN,addr,pressure,lat,lng
P8PK56,梦海大道桂湾四路交叉北30米路西,0.20521484,22.53958893,113.9078445
5EUM72, 沁园路西丽动物园总站西50米南侧,0.113915543,22.60191917,113.972229
66THF0,沁园路西丽动物园总站东100米北侧,0.164973132,22.60148239,113.9739685
27XX8F,沁园路西丽动物园总站东50米北侧,0.529754988,22.60149956,113.9732971
45EVE4,沁园二路资本市场学院对面,0.067950368,22.60266304,113.9747314
WDJ962,沁园二路资本市场学院东60米南侧,0.572195717,22.60268784,113.9753189
295KBZ,西丽湖路动物园大门对面北侧,0.114524858,22.60051727,113.9702072
308NCC,西丽湖路动物园大门对面南侧,0.221568292,22.60033607,113.9700699
P413CS,西丽湖路与丽水路交汇处正西侧,0.153988739,22.59925652,113.9694366
MJ527L,西丽湖路动物园垃圾转运站对面,0.24253417,22.5987072,113.9690399
9N06UH,西丽湖路4152号门前,0.255742037,22.59784508,113.9681854
X8Q34J,西丽湖路丽岛公交站旁,0.585014788,22.59721947,113.9673691
R903QW,西丽湖路丽湖实验学校正对面,0.579126519,22.59581566,113.965538
5H86PJ,西丽湖路大学城创意园对面,0.317110823,22.59455109,113.9639053
8T01RD,西丽湖路大学城创意园对面西50米北侧,0.51555456,22.59399986,113.9627686
6ZDM01,临海路前海金融中心西北10米路西,0.295668873,22.54199982,113.9010773
2L28VQ,西丽湖路与松白路口70米,0.538664072,22.59453964,113.9642487
3J01QM,临海路前海金融中心西北30米路西,0.078681319,22.54231262,113.9021072
PAG854,西丽湖路实验学校大门旁,0.334255382,22.59487915,113.9646912
94Q9JB,临海路前海金融中心西北100米路西,0.188569062,22.54320908,113.9006348
K5WW55,西丽湖路丽湖实验学校大门右侧,0.476749331,22.59573555,113.9658203
S6YY56,临海路前海金融中心西北160米路西,0.444760456,22.54366493,113.9004745
LNS125,西丽湖路水库管理处对面西侧,0.526722135,22.59654808,113.9669342
0HQ72P,临海路前海金融中心东北260米路东,0.375192205,22.54336929,113.9006042
B556MQ,临海路前海金融中心东北180米路东,0.123352539,22.54331207,113.9013367
77SYW4,西丽湖路丽岛公交站西30米南侧,0.350515582,22.59716988,113.9676971
39DJ2T,西丽湖路飞音科技门前,0.274826022,22.59766769,113.9682617
316SEA,西丽湖路丽湖社区工作站右60米北侧,0.291653799,22.59645462,113.9663925
R6E6M5,梦海大道桂湾四路交叉南5米路西,0.565906088,22.53801346,113.9085693
3T0ZR8,沙河西路西丽地铁D出口北50米东侧,0.480817938,22.58776855,113.9613266
Z7PH82,沙河西路102-1号门前,0.382942136,22.59089088,113.9615707
ZWG088,沙河西路深职院公交站旁,0.580329925,22.59219742,113.9616547
2QQF54,沙河西路深职院正大门南侧,0.330075925,22.59342384,113.9611588
4J41JU,沙河西路深职院公交站南30米西侧,0.467637854,22.59205818,113.9613953
0F29AS,沙河西路深职院公交站南100米西侧,0.590025372,22.59099579,113.9613266
49TBW0,沙河西路九祥岭公交站旁,0.137607593,22.59006882,113.9611969
QBT781,大磡村美斯顿家具门口,0.509828018,22.62705994,113.9913025
J9JM43,大磡村131号楼下路口,0.345824785,22.62794685,113.9840393
333PAK,同发路与同沙路交汇处北30米东侧,0.237259784,22.59003448,113.9505768
D932AZ,同发路深圳实验学校对面南侧,0.232065411,22.59140015,113.9507751
FF2V61,大磡村商业街72号-5门前,0.054499748,22.62704468,113.9822311
S282RL,大磡村物业公司门口,0.420210637,22.62715149,113.9818192
4MB3X1,同发路深圳实验学校北行公交站旁1,0.268970761,22.59227753,113.950943
P439YP,同发路深圳实验学校北行公交站北200米东侧,0.363452322,22.59439087,113.9515228
Q095NR,大勘村消防队门口左,0.079914103,22.62715149,113.9818192
ZU3Y85,同发路6号门前,0.559391138,22.59578896,113.9518051
K6Y16W,大磡村消防队右边,0.489499828,22.62641335,113.9816589
R5UJ94,同发路深圳职业技术学院北校区门前南侧,0.558213025,22.59633827,113.951683
8V82VX,大磡村一村30号对面,0.454155855,22.62725449,113.9820099
PB714L,同发路家具协会公交站南30米西侧,0.446940586,22.59599304,113.9515991
YVE134,大磡村一村48号门口,0.482782481,22.62812424,113.9807434
VU39B0,同发路家具协会公交站南100米西侧,0.307770392,22.59456825,113.9512177
NS8M69,大磡村一村166号左,0.539929915,22.62812424,113.9807434
L92LS7,大磡村一村166号右,0.314823869,22.62852669,113.9813614
X88D8J,同发路与官龙路交汇处北100米西侧,0.325083656,22.59328842,113.9509354
Y319PU,大磡村一村181号门口,0.123607316,22.62883568,113.9816284
928WZQ,同发路深圳实验学校南行公交站南20米西侧,0.205663803,22.59118652,113.9504471
S208CU,大磡村一村198号门口,0.599415025,22.63007355,113.9833984
DX1K56,同发路深圳实验学校南行公交站南80米西侧,0.342875159,22.59015465,113.9503708
66A0WA,大磡村小公园,0.440779725,22.62791443,113.9838943
12X0JW,大磡村一村102号右小公园,0.580023921,22.62808418,113.9830246
6JA77S,同沙路30-3号对面,0.433445265,22.5896244,113.9525986
4F3YM0,同沙路28号对面,0.328581725,22.589702,113.953812
812PUY,石鼓路3036-9号门前,0.238346952,22.58840942,113.9547424
J616RJ,大磡村二村192号美信电子门口对面,0.29261561,22.62865829,113.9842987
7J14JU,石鼓路留仙居门口,0.528850798,22.58922195,113.9547501
ML426Y,大磡村二村202号（美福兴制衣厂门口）,0.322203136,22.62893295,113.9857025
0H48VR,石鼓路4006号门前,0.317139809,22.59099197,113.9547501
4U07QJ,大磡村二村178号右边,0.149370354,22.62874794,113.9857941
V5WD16,同沙路旺棠公寓公交站旁,0.441834808,22.58987236,113.9560318
0NPA88,大磡村二村137号前，院内,0.293611643,22.62899971,113.9874954
N8ZZ88,大磡村二村53号门前,0.129692622,22.62804794,113.986702
7M4Z4M,大磡村二村210对面（摩托维修）,0.46255091,22.62786484,113.9875412
4Q96XY,大磡村二村36号左边（原河边）,0.284393552,22.62776184,113.9864655
DSJ483,大磡村二村15号前原河边,0.27432119,22.62769508,113.9855042
169HJG,同沙路23号门前,0.516911124,22.58976746,113.9569397
P88JG0,深圳市南山区同沙路9号门前,0.21478798,22.5899601,113.9588013
W0S39J,同沙路3-2号门前,0.125110152,22.58982658,113.959877
5R3FR5,新高路官龙名苑公交站旁,0.519541109,22.59513092,113.9534988
UL137L,新高路官龙村易到酒店旁汽车出入口旁,0.291986246,22.59440804,113.9543762
H481GP,新高路丰盛商务大厦门前,0.129205746,22.59376526,113.9551544
24CVG4,新高路恒丰汽车服务中心门前,0.529752466,22.5926342,113.956398
VYQ955,北头村西村9-2号,0.052907901,22.52791023,113.9216843
476NWC,留仙大道辅路西丽地铁站F出口新围警务站门前,0.590428115,22.58668327,113.9592514
TH56X3,留仙大道辅路与石鼓路交汇处东30米北侧,0.318235043,22.586586,113.9551392
869PEA,北头村东街26号,0.155701464,22.52807617,113.9224854
Z1EZ79,留仙大道深职院西宿舍区公交站旁,0.311995458,22.58641434,113.9480286
8MUU75,留仙大道深圳职业技术学院西校区东门旁,0.377259392,22.58639526,113.9471817
U4HJ55,留仙大道深圳职业技术学院西校区东门西50米北侧,0.474626309,22.58639717,113.9463806
98JHF1,留仙大道深圳职业技术学院西校区正门西50米北侧,0.40875535,22.58644295,113.9433136
B1PU09,留仙大道深职院西校区公交站对面,0.133471974,22.58678627,113.9421768
SS5F19,留仙大道南山福利中心公交站对面,0.423971458,22.58729744,113.9396362
89D6GX,北头村西街消防队门口,0.281019983,22.52722168,113.9216156
Q22QY4,留仙大道平山村南公交站西60米南侧,0.52510043,22.58811951,113.9766541
9VW07S,北头村一坊21-1号对面,0.456209368,22.52796364,113.922081
625JUN,留仙大道平山村南公交站旁,0.300594217,22.58815193,113.9760818
4GUT17,留仙大道平山村南公交站东300米南侧,0.268496053,22.58814812,113.9800644
0PT4Y0,留仙大道平山村南公交站东400米南侧,0.28947095,22.58875275,113.9814987
104NHC,留仙大道与夏青路交汇处西50米南侧,0.403854542,22.5893116,113.9824142
H8J05T,留仙大道与夏青路交汇处正南侧,0.417020697,22.5897789,113.983345
9EC67D,北头村东街29-1号,0.263641182,22.52768898,113.9232712
R7Q10C,北头村三坊45-2号,0.167603441,22.52642059,113.9223862
S239FS,北头村三坊17-1号,0.504488222,22.52662468,113.9224167
Y5V6U6,北头村东街60号,0.445984459,22.52732086,113.9234314
E6J1X0,北头村东街43-1号,0.468982625,22.52768898,113.9232712
8B5AH8,北头村东街74号,0.571021643,22.52838707,113.9200134
A4FJ98,北头村一坊27-1号,0.565557167,22.52754211,113.9220657
14P6NC,丽康路大勘村怡华工业区公交站旁,0.110608765,22.62780571,113.9886169
E455MH,丽康路大勘村怡华工业区公交站北60米西侧,0.172531006,22.62881088,113.9885254
0D4AY9,丽康路深圳市金福木业有限公司门前西40米北侧,0.054583755,22.62968254,113.986763
C018GH,丽康路深圳市金福木业有限公司门前西1000米北侧,0.444191539,22.62974548,113.9854355
76FSD1,平山村362号门口,0.123991445,22.59148216,113.9720764
JV5F20,大磡耕做口公交站往南140米,0.057422599,22.63290024,113.9809723
E36AD9,丽康路东侧大磡耕作口公交站对面,0.348757803,22.63353539,113.9798431
EZQ478,丽康路东侧大磡耕作口往北120米人行道上,0.559505092,22.634357,113.979141
TU9X09,丽康路荔园大院门口北50米东侧,0.46837096,22.63506126,113.9789352
345YBK,丽康路丽康公交总站门前,0.148765137,22.63637543,113.9784241
28P8ET,朗山路西公交站往西20米绿化带中,0.08066932,22.56228828,113.9417267
YQ7X99,平山村381-3对面,0.512278026,22.59137726,113.9718552
PGE716,丽康路丽康公交总站门前西60米北侧,0.580000463,22.63665009,113.9776459
DSA378,丽康路与王京坑路交汇处北侧,0.28950942,22.63667488,113.97686
1Q93VS,丽康路与王京坑路交汇处西150米北侧,0.565825137,22.63628006,113.9757767
RE599P,丽康路与王京坑路交汇处西400米北侧,0.29465444,22.63570213,113.974823
VEL460,丽康路120号对面人行道上,0.321333906,22.63569351,113.9737692
91T5JQ,朗山路与科技北一路交汇处路口,0.386715095,22.56235504,113.9454575
49FQ6X,丽康路120号对面往前160米人行道上,0.211382057,22.6358186,113.9727361
155PYM,丽康路769号对面往西80米人行道上,0.351286788,22.63522339,113.9707184
2S93RR,丽康路769号对面60,0.305554649,22.63569832,113.9715347
WRZ824,丽康路769号对面260米人行道上,0.485658521,22.63469315,113.9697418
X0GF33,平山村平山二区消防队,0.09643767,22.5903759,113.9727707
5JJD33,高新中一道与科技中二路交汇处往东50米绿化带中,0.58910889,22.55525398,113.9466934
ADP801,丽康路桃源溪窑鸡往西360米人行道上,0.463757458,22.6341114,113.9685898
U23W4S,丽康路麻勘社区路口往大磡方向250米人行道上,0.50709564,22.63455963,113.9665451
T5AZ42,丽康路桃源溪窑鸡往西453米,0.19452241,22.63394737,113.9677963
1LJ15U,平山村平山三区公园,0.252620122,22.59091759,113.9725647
GZ3Q50,丽康路麻勘社区路口往大磡方向200米人行道上,0.081620516,22.63481712,113.9662247
S08X6D,丽康路麻勘社区路口往大磡方向80米人行道上,0.57318185,22.63540997,113.9654149
9GJJ98,丽康路与麻勘南路交汇处往白芒方向400米人行道,0.56300266,22.6369694,113.9634387
1PCS76,丽康路水润天下往南140米人行道上,0.304434704,22.63778687,113.9628754
JG4H19,丽康路水润天下路口处,0.540715117,22.63862888,113.9622439
N947MJ,丽康路水润天下往白芒方向50米人行道上,0.568405756,22.63945961,113.9616852
27W9JS,丽康路与麻勘南路（麻勘公园附近）交汇处路口,0.063669333,22.6412223,113.9614444
VL74A8,丽康路与麻勘路交汇处路口往大磡方向50米人行道上,0.265210248,22.6430902,113.9585698
4WB0S4,丽康路与麻勘路交汇处路口往白芒方向120米人行道上,0.368020971,22.642486,113.957065
7S5V9W,丽康路与麻勘路交汇处路口往白芒方向210米人行道上,0.368933412,22.64205742,113.9563217
DPW120,丽康路麻勘路口往大磡方向300米人行道上,0.180090793,22.64140701,113.9550858
2F34JK,丽康路麻勘村口公交站往大磡方向200米人行道上,0.057548617,22.64065526,113.9544107
WUQ297,丽康路麻勘村口公交站往大磡方向80米人行道上,0.110184869,22.639721,113.953946
6R98EY,深圳市南山区丽康路麻勘村路口公交站对面人行道上,0.352552277,22.638931,113.953563
UAX743,平山村299号,0.279059948,22.59031677,113.9739761
N106PR,平山村红庙,0.171523231,22.59017944,113.9742279
11D0UW,平山村158号-1,0.399154986,22.59100533,113.9737015
R22F4U,平山村319,0.072074827,22.59194183,113.9718704
JX605V,平山村219-1门口,0.415246298,22.59059715,113.9750443
58CUS8,平山村幼儿园,0.324665083,22.59059715,113.9750443
Y19P9Z,平山村245号,0.291728601,22.59155083,113.9741211
29P1NL,平山村350号,0.401892736,22.59212303,113.9728699
91FL5T,平山村40-1对面,0.57755053,22.58896446,113.9732285
98RJ6D,平山村54号,0.1738489,22.58973122,113.9734344
B38L6R,平山村居委会岗楼旁,0.589233208,22.59123802,113.9715042
5Q4P6M,大磡村工业二路耀辉工业园大门口,0.317696158,22.62113571,113.9845123
RZ392B,沙河西路深圳湾创新广场向北20米,0.195886731,22.53723907,113.9611816
48NA6F,大磡村工业二路科技园二期路口,0.52422845,22.62242889,113.9839096
S2S2A8,大磡村工业二路派斯太阳能厂门口,0.186452559,22.62344742,113.9834366
P3MQ81,大磡村工业二路五路交叉口（金大众）,0.544432145,22.6245327,113.9830093
9TG5B3,大磡村工业三路五路交叉口（深鹏6号对面）,0.443845273,22.62488747,113.9836044
DH00X0,大磡村工业四路五路交汇处（索菲尼家具门旁）,0.248502785,22.62457657,113.986496
A87K6Q,大磡村杨门工业区永衡水厂门口,0.393302517,22.62946892,113.9903488
YX064H,大磡村杨门工业区（世华居）,0.585612341,22.62896729,113.9903336
RP3W14,大磡村杨门工业区金利达大厦对面,0.566037923,22.62757874,113.9898453
9SJ2Z3,沙河西路粤海街道深圳湾广场公交站台旁,0.173113694,22.53668022,113.9611893
1G83MB,大磡村杨门工业区37号对面,0.077185864,22.6272049,113.9909897
L4AS02,大磡村杨门工业区福荣楼门口,0.113908768,22.62619781,113.9914627
J6BK14,大磡村怡花耕作口右前30米处,0.505420284,22.62789536,113.9887009
6QKF12,王京坑工业区（卓成盛木业门口）,0.301049804,22.63716507,113.9776917
DPY635,王京坑工业区8号-2对面,0.578319702,22.63667679,113.9774323
6B2PN5,王京坑工业区金田野门口,0.133421813,22.63751221,113.976387
0DSN08,王京坑工业区金田野后面,0.089142075,22.63723183,113.9766388
0EP77A,王京坑工业区34栋大门口,0.358217376,22.63881302,113.9763565
W856TR,王京坑工业区34栋右,0.592224981,22.63925362,113.9758987
63FA1M,王京坑工业区27栋对面,0.347472746,22.63802338,113.9765015
6JS0J4,王京坑工业区14栋门口,0.208013719,22.6385498,113.9769287
510MPC,王京坑村55号对面,0.588836818,22.63488007,113.9784012
TM92U1,王京坑村102号门口,0.37345113,22.63532448,113.9754639
0BH65C,王京坑村100号门口,0.158987211,22.63466835,113.974823
40L4VU,木棉坑工业区27号对面,0.574545681,22.62949753,113.9813004
570LWG,木棉坑工业区37号对面,0.567496137,22.62949753,113.9813004
783QKH,麻墈村篮球场后面麻墈村11号对面,0.144087765,22.64240265,113.9591217
0HU12E,老厂房后面麻墈村19号对面,0.250514305,22.64260864,113.9584732
2N40BG,麻墈村村西36号旁北15,0.300848948,22.64199638,113.9595642
28RU3H,麻墈村村西117号门口,0.323244322,22.64227295,113.9599304
54MV9P,麻墈村村西182号门口,0.480979509,22.64258575,113.9599457
VMG563,麻墈村篮球场里面,0.165530836,22.64188576,113.959198
S75V6F,015炮哥门口麻墈村南30号门口,0.332137527,22.64132309,113.9597015
GK0F55,麻墈村大兴五金店门口,0.442291023,22.64064789,113.9570999
D3X0U6,村长门口麻墈村南145号门口 南03,0.34504077,22.64114761,113.9578476
6U0J6A,北仔门口麻墈村152号对面,0.28505895,22.63985443,113.9587173
